Date,BTCUSD,ETHUSD,XRPUSD,LTCUSD
2019-02-17 12-PM,"3563,77","123,48","0,2968","42,26"
2019-02-17 11-AM,"3582,49","125,5","0,2986","43,1"
2019-02-17 10-AM,"3587,67","125,1","0,2981","43,21"
2019-02-17 09-AM,"3599,09","123,16","0,2984","43,32"
2019-02-17 08-AM,"3595,91","122,8","0,2987","43,3"
2019-02-17 07-AM,"3597,75","122,82","0,2988","43,45"
2019-02-17 06-AM,"3594,5","122,46","0,2982","43,34"
2019-02-17 05-AM,"3598,45","122,51","0,2981","43,26"
2019-02-17 04-AM,"3595,03","122,15","0,2978","43,24"
2019-02-17 03-AM,"3587,97","121,88","0,2982","43,1"
2019-02-17 02-AM,"3583,62","121,82","0,298","43,17"
2019-02-17 01-AM,"3586,38","121,57","0,2974","42,92"
2019-02-17 12-AM,"3582,15","121,51","0,297","42,81"
2019-02-16 11-PM,"3579,92","121,68","0,2974","42,93"
2019-02-16 10-PM,"3589,7","122,33","0,2979","43,39"
2019-02-16 09-PM,3596,"122,3","0,299","43,46"
2019-02-16 08-PM,"3597,69","122,51","0,2995","43,65"
2019-02-16 07-PM,"3594,82","122,08","0,3002","43,31"
2019-02-16 06-PM,"3592,51","121,41","0,2995","43,11"
2019-02-16 05-PM,"3592,07","121,79","0,3","43,21"
2019-02-16 04-PM,"3594,47","122,09","0,2996","43,36"
2019-02-16 03-PM,"3597,1","122,28","0,2999","43,55"
2019-02-16 02-PM,"3598,41","122,36","0,2989","43,6"
2019-02-16 01-PM,"3597,41","121,85","0,2995","43,36"
2019-02-16 12-PM,"3586,23","121,56","0,2984","43,23"
2019-02-16 11-AM,"3588,17","121,61","0,2984","43,33"
2019-02-16 10-AM,"3585,81","121,31","0,2988","43,1"
2019-02-16 09-AM,"3584,05","121,36","0,2992","43,16"
2019-02-16 08-AM,"3588,01","121,62","0,299","43,11"
2019-02-16 07-AM,"3583,21","121,53","0,2982","43,34"
2019-02-16 06-AM,"3583,17","121,38","0,2987","42,98"
2019-02-16 05-AM,"3580,63","121,17","0,2987","42,96"
2019-02-16 04-AM,"3583,27","121,19","0,298","43,16"
2019-02-16 03-AM,"3588,97","121,3","0,2986","42,83"
2019-02-16 02-AM,"3578,95","121,08","0,2985","42,22"
2019-02-16 01-AM,"3574,44","120,67","0,2974","41,85"
2019-02-16 12-AM,"3573,6","120,88","0,2982","42,08"
2019-02-15 11-PM,"3566,29","120,45","0,2989","42,15"
2019-02-15 10-PM,"3564,67","120,19","0,2969","41,81"
2019-02-15 09-PM,"3564,21","120,35","0,2958","41,78"
2019-02-15 08-PM,"3565,1","120,08","0,2953","41,66"
2019-02-15 07-PM,"3562,62","120,1","0,2956","41,57"
2019-02-15 06-PM,"3566,76","120,24","0,2971","41,56"
2019-02-15 05-PM,"3564,41","120,02","0,2962","41,47"
2019-02-15 04-PM,"3561,77","120,07","0,2964","41,52"
2019-02-15 03-PM,"3556,46","120,06","0,2961","41,49"
2019-02-15 02-PM,"3553,24","119,89","0,2975","41,14"
2019-02-15 01-PM,"3586,85","121,66","0,3007","42,13"
2019-02-15 12-PM,"3582,8","121,05","0,2998","42,14"
2019-02-15 11-AM,"3574,88","120,85","0,2994","41,87"
2019-02-15 10-AM,"3580,57","121,33","0,3004","42,08"
2019-02-15 09-AM,"3570,51","120,89","0,2998","41,69"
2019-02-15 08-AM,"3575,6","121,11","0,3002","41,85"
2019-02-15 07-AM,"3576,52","121,23","0,2985","42,11"
2019-02-15 06-AM,"3578,31","121,48","0,3002","42,31"
2019-02-15 05-AM,"3576,02","121,01","0,3001","42,34"
2019-02-15 04-AM,"3580,3","121,32","0,3002","42,18"
2019-02-15 03-AM,"3573,3","120,37","0,2997","41,59"
2019-02-15 02-AM,"3569,82","120,07","0,2989","41,41"
2019-02-15 01-AM,"3570,27","119,86","0,2994","41,13"
2019-02-15 12-AM,"3563,8","119,62","0,298","40,94"
2019-02-14 11-PM,"3560,46","119,28","0,2977","40,93"
2019-02-14 10-PM,"3562,71","120,01","0,2988","41,21"
2019-02-14 09-PM,"3569,92","120,45","0,2997","41,29"
2019-02-14 08-PM,"3565,08",120,"0,2987","41,03"
2019-02-14 07-PM,"3572,7","120,43","0,3002","41,13"
2019-02-14 06-PM,"3574,68","120,6","0,302","41,21"
2019-02-14 05-PM,"3569,7","120,69","0,3015","41,31"
2019-02-14 04-PM,"3567,93","120,64","0,3002","41,01"
2019-02-14 03-PM,"3567,66","121,03","0,2997","41,2"
2019-02-14 02-PM,"3561,23","120,16","0,2994","40,92"
2019-02-14 01-PM,"3562,84","120,33","0,2989","40,93"
2019-02-14 12-PM,"3555,72","120,04","0,2984","40,61"
2019-02-14 11-AM,"3554,17","119,56","0,298","40,52"
2019-02-14 10-AM,"3560,61","120,09","0,2984","40,62"
2019-02-14 09-AM,"3570,4","120,89","0,3","41,17"
2019-02-14 08-AM,"3566,11","120,55","0,2984","41,25"
2019-02-14 07-AM,"3566,72","120,49","0,2979","40,93"
2019-02-14 06-AM,"3575,15","120,99","0,2998","40,93"
2019-02-14 05-AM,"3573,63","120,78","0,2994","40,63"
2019-02-14 04-AM,"3581,98","122,81","0,3006","41,3"
2019-02-14 03-AM,"3570,72","121,88","0,3001","41,15"
2019-02-14 02-AM,"3574,39","121,82","0,3005","41,31"
2019-02-14 01-AM,"3579,7","122,15","0,3013","41,48"
2019-02-14 12-AM,"3582,35","122,42","0,301","41,83"
2019-02-13 11-PM,"3574,93","120,61","0,3004","41,2"
2019-02-13 10-PM,"3572,54","120,48","0,301","41,26"
2019-02-13 09-PM,"3571,99","120,45","0,2989","41,28"
2019-02-13 08-PM,"3568,31","120,24","0,2998","40,79"
2019-02-13 07-PM,"3572,55","119,91","0,3","40,95"
2019-02-13 06-PM,"3578,7","120,53","0,302","41,11"
2019-02-13 05-PM,"3577,36","120,38","0,3006","40,99"
2019-02-13 04-PM,"3574,92","120,56","0,3007","41,2"
2019-02-13 03-PM,"3561,13","119,95","0,2991","40,57"
2019-02-13 02-PM,"3571,97","120,58","0,3003","41,72"
2019-02-13 01-PM,"3578,3","121,58","0,3005","42,06"
2019-02-13 12-PM,"3580,26","121,85","0,3005","42,25"
2019-02-13 11-AM,"3574,88","121,77","0,299","42,05"
2019-02-13 10-AM,"3579,28","121,66","0,3","41,95"
2019-02-13 09-AM,"3580,76","121,53","0,302","42,35"
2019-02-13 08-AM,"3580,49","121,65","0,2997","42,42"
2019-02-13 07-AM,"3589,59","122,34","0,3025","43,14"
2019-02-13 06-AM,"3597,52","123,18","0,3053","43,5"
2019-02-13 05-AM,"3601,49","122,53","0,3087","43,58"
2019-02-13 04-AM,"3593,08","121,8","0,3029","43,42"
2019-02-13 03-AM,3601,"122,02","0,3016","43,61"
2019-02-13 02-AM,"3598,84","121,69","0,3016","43,6"
2019-02-13 01-AM,"3594,8","120,97","0,301","43,25"
2019-02-13 12-AM,"3595,96","121,26","0,3016","43,54"
2019-02-12 11-PM,"3585,94","120,93","0,3009","43,29"
2019-02-12 10-PM,"3580,25","120,3","0,3009","42,76"
2019-02-12 09-PM,"3577,52","119,74","0,3001","42,91"
2019-02-12 08-PM,"3604,57","121,87","0,3031","43,39"
2019-02-12 07-PM,"3598,7","121,13","0,3009","43,26"
2019-02-12 06-PM,"3597,46","120,64","0,3005","43,27"
2019-02-12 05-PM,"3581,11","118,99","0,2981","42,57"
2019-02-12 04-PM,"3576,44","118,85","0,2978","42,38"
2019-02-12 03-PM,"3571,8","118,6","0,297","42,45"
2019-02-12 02-PM,"3575,6","118,73","0,2976","42,33"
2019-02-12 01-PM,"3577,8","119,29","0,2995","42,95"
2019-02-12 12-PM,"3579,27","119,74","0,2985","43,17"
2019-02-12 11-AM,3569,"119,13","0,2972","42,83"
2019-02-12 10-AM,"3562,36","118,84","0,2969","42,86"
2019-02-12 09-AM,3566,"118,83","0,2961","42,63"
2019-02-12 08-AM,"3567,07","118,99","0,2967","42,82"
2019-02-12 07-AM,"3575,76","119,68","0,2971","43,02"
2019-02-12 06-AM,"3579,54","119,46","0,2972","43,11"
2019-02-12 05-AM,"3579,78","119,29","0,2972","43,12"
2019-02-12 04-AM,"3579,4","119,4","0,2983","43,14"
2019-02-12 03-AM,"3573,44","119,02","0,297","43,34"
2019-02-12 02-AM,"3566,38","118,07","0,2958","42,56"
2019-02-12 01-AM,"3567,9","118,2","0,2959","42,47"
2019-02-12 12-AM,"3565,91","118,16","0,2962","42,15"
2019-02-11 11-PM,"3588,7","119,43","0,2989","42,48"
2019-02-11 10-PM,"3594,7",120,"0,2999","42,81"
2019-02-11 09-PM,"3593,2","119,4","0,2985","42,29"
2019-02-11 08-PM,"3597,98","120,38","0,3004","42,53"
2019-02-11 07-PM,"3602,36","120,25","0,3009","42,52"
2019-02-11 06-PM,"3594,9","119,99","0,3001","42,15"
2019-02-11 05-PM,"3593,54","120,6","0,3009","42,57"
2019-02-11 04-PM,"3593,16","119,53","0,2994","42,25"
2019-02-11 03-PM,"3601,11",120,"0,3004","42,52"
2019-02-11 02-PM,3609,"121,3","0,3027","43,88"
2019-02-11 01-PM,"3599,41","120,68","0,3018","43,75"
2019-02-11 12-PM,"3594,99","120,37","0,3","43,94"
2019-02-11 11-AM,3584,"118,98","0,2985","43,42"
2019-02-11 10-AM,"3588,83",119,"0,2991","43,61"
2019-02-11 09-AM,"3594,3","119,38","0,2999","43,92"
2019-02-11 08-AM,"3588,83","118,96","0,2989","43,76"
2019-02-11 07-AM,"3597,8","119,41","0,3002","44,06"
2019-02-11 06-AM,"3595,66","119,46","0,2998",44
2019-02-11 05-AM,"3586,93","118,4","0,2986","43,1"
2019-02-11 04-AM,"3595,29","119,35","0,3003","43,64"
2019-02-11 03-AM,"3594,54","119,37","0,3014","43,75"
2019-02-11 02-AM,"3598,03","119,46","0,3013","43,66"
2019-02-11 01-AM,"3602,5","119,88","0,3008","44,04"
2019-02-11 12-AM,"3609,23","119,95","0,3019","44,49"
2019-02-10 11-PM,"3650,37","123,94","0,3074","46,3"
2019-02-10 10-PM,"3624,12","120,7","0,3041","45,88"
2019-02-10 09-PM,"3605,91","117,35","0,3026","45,94"
2019-02-10 08-PM,3602,"117,29","0,301","45,87"
2019-02-10 07-PM,"3606,73","117,14","0,3005","45,93"
2019-02-10 06-PM,3609,"117,38","0,3013","46,69"
2019-02-10 05-PM,"3605,62","117,2","0,3012","46,25"
2019-02-10 04-PM,3610,"117,44","0,3014","46,57"
2019-02-10 03-PM,"3596,1","115,82","0,2999","43,11"
2019-02-10 02-PM,"3586,54","115,63","0,2989","42,94"
2019-02-10 01-PM,"3596,86","116,2","0,3","43,2"
2019-02-10 12-PM,"3592,32",116,"0,2992","43,09"
2019-02-10 11-AM,"3604,92","116,24","0,3","43,35"
2019-02-10 10-AM,"3610,24","116,64","0,302","43,63"
2019-02-10 09-AM,3600,"116,16","0,2998","42,8"
2019-02-10 08-AM,"3605,9","116,07","0,301",43
2019-02-10 07-AM,"3600,01","115,96","0,299","42,75"
2019-02-10 06-AM,"3600,12","115,96","0,2988","42,55"
2019-02-10 05-AM,"3620,45","118,35","0,3061","43,11"
2019-02-10 04-AM,"3619,63","118,07","0,3061","43,67"
2019-02-10 03-AM,"3615,91","117,63","0,3055","43,46"
2019-02-10 02-AM,"3617,79","117,95","0,3054","43,35"
2019-02-10 01-AM,"3617,63","117,79","0,3055","43,69"
2019-02-10 12-AM,"3614,74","117,61","0,306","43,56"
2019-02-09 11-PM,"3622,62","117,92","0,3085","44,19"
2019-02-09 10-PM,"3620,01","118,13","0,309","43,95"
2019-02-09 09-PM,"3621,96","118,06","0,3071",44
2019-02-09 08-PM,"3615,9","117,79","0,3083","43,19"
2019-02-09 07-PM,"3611,08","117,9","0,3075","43,35"
2019-02-09 06-PM,"3605,86","117,4","0,3059","42,75"
2019-02-09 05-PM,"3601,94","116,93","0,3056","42,61"
2019-02-09 04-PM,"3607,77","117,53","0,3065","42,88"
2019-02-09 03-PM,"3604,94","117,66","0,3074","43,49"
2019-02-09 02-PM,"3619,32","118,42","0,31","44,04"
2019-02-09 01-PM,"3622,1","118,3","0,3106","43,9"
2019-02-09 12-PM,"3613,17","117,94","0,3088","43,61"
2019-02-09 11-AM,"3622,51","118,23","0,3098","44,08"
2019-02-09 10-AM,"3624,38","118,27","0,3095","44,38"
2019-02-09 09-AM,"3626,46","117,66","0,3092","43,53"
2019-02-09 08-AM,"3624,71","117,5","0,3089","44,27"
2019-02-09 07-AM,"3619,81","117,7","0,3081","44,75"
2019-02-09 06-AM,3609,"117,11","0,306","43,16"
2019-02-09 05-AM,"3608,24","117,14","0,3068","42,65"
2019-02-09 04-AM,"3612,55","117,44","0,3074","42,9"
2019-02-09 03-AM,"3608,48","117,17","0,3067","43,13"
2019-02-09 02-AM,"3608,59","117,27","0,3054","43,4"
2019-02-09 01-AM,"3612,69","117,17","0,3087","41,94"
2019-02-09 12-AM,"3621,33","118,22","0,309","42,14"
2019-02-08 11-PM,"3622,94","118,19","0,3089","42,77"
2019-02-08 10-PM,"3591,51",117,"0,3054","41,21"
2019-02-08 09-PM,"3596,05","117,54","0,304","41,11"
2019-02-08 08-PM,"3621,79","117,63","0,309","41,18"
2019-02-08 07-PM,"3638,13","118,85","0,3112","42,58"
2019-02-08 06-PM,"3620,05","117,66","0,3105","42,09"
2019-02-08 05-PM,"3629,4","118,48","0,313","42,76"
2019-02-08 04-PM,"3663,1","118,07","0,3136","43,39"
2019-02-08 03-PM,"3452,18","110,83","0,3024","39,34"
2019-02-08 02-PM,"3411,84","107,4","0,2953","37,45"
2019-02-08 01-PM,"3403,24","107,54","0,2949","37,13"
2019-02-08 12-PM,"3393,94","106,95","0,2944","37,08"
2019-02-08 11-AM,"3393,04","107,05","0,2947","37,14"
2019-02-08 10-AM,"3388,46","107,11","0,2928","37,17"
2019-02-08 09-AM,"3382,45","106,45","0,2928","36,54"
2019-02-08 08-AM,"3366,1","103,97","0,2892","35,95"
2019-02-08 07-AM,"3355,79","103,25","0,2867","33,54"
2019-02-08 06-AM,"3365,9","103,68","0,2896","33,37"
2019-02-08 05-AM,"3365,92","103,78","0,2885","33,37"
2019-02-08 04-AM,"3356,83","103,16","0,288","32,92"
2019-02-08 03-AM,"3359,74","103,48","0,2889","32,86"
2019-02-08 02-AM,"3353,34","102,63","0,2875","32,71"
2019-02-08 01-AM,"3354,8","103,11","0,2879","32,67"
2019-02-08 12-AM,"3358,09","103,11","0,2879","32,71"
2019-02-07 11-PM,"3359,33","103,3","0,2881","32,75"
2019-02-07 10-PM,"3364,46","103,46","0,2894","32,74"
2019-02-07 09-PM,"3358,67","103,17","0,2894","32,79"
2019-02-07 08-PM,"3359,7","103,35","0,2898","32,78"
2019-02-07 07-PM,"3358,92","103,07","0,289","32,65"
2019-02-07 06-PM,"3358,79","102,95","0,289","32,72"
2019-02-07 05-PM,"3360,71","103,1","0,289","32,65"
2019-02-07 04-PM,"3362,03","103,13","0,2896","32,77"
2019-02-07 03-PM,"3364,7","103,36","0,2897","32,92"
2019-02-07 02-PM,"3365,16","103,39","0,2896","32,84"
2019-02-07 01-PM,"3363,14","103,58","0,2898","32,99"
2019-02-07 12-PM,"3361,49","103,45","0,2889","32,9"
2019-02-07 11-AM,"3366,81","103,82","0,2887","32,97"
2019-02-07 10-AM,"3378,5","104,69","0,2895","33,14"
2019-02-07 09-AM,"3375,11","104,37","0,2894","33,12"
2019-02-07 08-AM,3376,"104,18","0,288","32,84"
2019-02-07 07-AM,"3371,68","104,06","0,2873","32,67"
2019-02-07 06-AM,"3369,79","103,8","0,2875","32,82"
2019-02-07 05-AM,3370,"103,76","0,2882","32,88"
2019-02-07 04-AM,"3371,36","103,62","0,2887","32,75"
2019-02-07 03-AM,"3374,47","104,14","0,2894","32,74"
2019-02-07 02-AM,"3370,17","103,83","0,2882","32,69"
2019-02-07 01-AM,3369,104,"0,2878","32,73"
2019-02-07 12-AM,"3365,37","103,4","0,2867","32,58"
2019-02-06 11-PM,"3364,62","103,32","0,2859","32,49"
2019-02-06 10-PM,"3368,07","103,86","0,2865","32,5"
2019-02-06 09-PM,"3365,44","103,14","0,2858","32,3"
2019-02-06 08-PM,"3364,13","102,84","0,2875","32,37"
2019-02-06 07-PM,"3362,19","102,76","0,2875","32,34"
2019-02-06 06-PM,"3367,82","102,8","0,2886","32,5"
2019-02-06 05-PM,"3364,94","102,82","0,29","32,26"
2019-02-06 04-PM,"3370,7","103,19","0,2898","32,49"
2019-02-06 03-PM,"3372,9","102,62","0,2888","32,39"
2019-02-06 02-PM,"3362,8","101,18","0,2869","32,15"
2019-02-06 01-PM,"3366,59","101,47","0,2871","32,23"
2019-02-06 12-PM,"3370,01","101,82","0,2876","32,24"
2019-02-06 11-AM,"3363,2","101,23","0,2868","32,06"
2019-02-06 10-AM,"3368,55","101,63","0,287","32,21"
2019-02-06 09-AM,"3367,82","101,68","0,2874","32,23"
2019-02-06 08-AM,"3371,84","101,98","0,288","32,27"
2019-02-06 07-AM,"3378,5","102,2","0,2889","32,63"
2019-02-06 06-AM,3374,"102,23","0,288","32,43"
2019-02-06 05-AM,"3372,9","101,81","0,2878","32,22"
2019-02-06 04-AM,"3370,1","101,89","0,288","32,38"
2019-02-06 03-AM,"3378,82","102,03","0,2891","32,35"
2019-02-06 02-AM,"3376,28","101,89","0,2897","32,62"
2019-02-06 01-AM,"3378,83","101,91","0,2883","32,54"
2019-02-06 12-AM,"3418,9","105,31","0,294","33,62"
2019-02-05 11-PM,"3431,39",106,"0,2961","33,9"
2019-02-05 10-PM,"3424,23","106,33","0,2965","33,88"
2019-02-05 09-PM,"3421,73","106,09","0,297","33,79"
2019-02-05 08-PM,"3426,64","105,87","0,2961","33,74"
2019-02-05 07-PM,"3424,17","105,61","0,297","33,81"
2019-02-05 06-PM,"3420,8","105,52","0,2941","33,7"
2019-02-05 05-PM,"3419,82","105,45","0,2942","33,55"
2019-02-05 04-PM,"3418,18","105,4","0,2936","33,49"
2019-02-05 03-PM,"3422,16","105,77","0,2945","33,55"
2019-02-05 02-PM,"3416,93","105,83","0,2939","33,42"
2019-02-05 01-PM,"3426,52","106,14","0,2952","33,8"
2019-02-05 12-PM,"3420,78","106,18","0,2941","33,63"
2019-02-05 11-AM,"3422,12","106,22","0,2934","33,7"
2019-02-05 10-AM,"3426,37","106,35","0,2947","33,97"
2019-02-05 09-AM,"3429,46","106,6","0,2954","33,96"
2019-02-05 08-AM,"3415,99","106,05","0,2933","33,85"
2019-02-05 07-AM,"3417,46","106,02","0,2946","33,79"
2019-02-05 06-AM,"3418,52","105,82","0,295","33,86"
2019-02-05 05-AM,"3417,86","105,77","0,2941","33,64"
2019-02-05 04-AM,"3415,1","105,76","0,2934","33,74"
2019-02-05 03-AM,"3413,56","105,81","0,2942","33,68"
2019-02-05 02-AM,"3410,67","105,67","0,2947","33,65"
2019-02-05 01-AM,"3402,5","105,64","0,294","33,48"
2019-02-05 12-AM,"3410,05","105,99","0,2946","33,47"
2019-02-04 11-PM,"3410,87","105,95","0,295","33,69"
2019-02-04 10-PM,"3409,76","105,9","0,2947","33,54"
2019-02-04 09-PM,"3416,65","106,64","0,297","33,85"
2019-02-04 08-PM,3416,"106,7","0,2982","33,84"
2019-02-04 07-PM,"3419,7","106,64","0,2981","33,92"
2019-02-04 06-PM,"3417,14","106,4","0,2977","33,78"
2019-02-04 05-PM,"3414,09","106,31","0,2971","33,63"
2019-02-04 04-PM,"3411,5","106,16","0,297","33,58"
2019-02-04 03-PM,"3413,21","106,26","0,2977","33,41"
2019-02-04 02-PM,"3405,57","106,15","0,2972","33,5"
2019-02-04 01-PM,"3408,6","106,04","0,2969","33,48"
2019-02-04 12-PM,"3407,8","106,01","0,2978","33,62"
2019-02-04 11-AM,"3397,57","105,52","0,2969","33,3"
2019-02-04 10-AM,"3407,91","105,77","0,2977","33,28"
2019-02-04 09-AM,"3403,73","105,84","0,2972","33,4"
2019-02-04 08-AM,"3421,23","106,71","0,3","33,42"
2019-02-04 07-AM,"3419,66","106,03","0,2977","33,27"
2019-02-04 06-AM,"3416,04","106,24","0,2978","33,2"
2019-02-04 05-AM,"3414,98","105,67","0,2978","33,09"
2019-02-04 04-AM,"3415,4","105,88","0,2981","33,25"
2019-02-04 03-AM,"3414,18","105,77","0,2966","33,29"
2019-02-04 02-AM,"3413,67","105,64","0,2969","33,33"
2019-02-04 01-AM,"3422,1","105,61","0,2978","33,47"
2019-02-04 12-AM,"3417,92","105,92","0,2987","33,19"
2019-02-03 11-PM,"3414,82","105,91","0,2986",33
2019-02-03 10-PM,"3405,71","106,03","0,2985",33
2019-02-03 09-PM,"3394,6","104,96","0,2968","32,91"
2019-02-03 08-PM,"3404,14","105,34","0,2957","32,84"
2019-02-03 07-PM,"3403,97","105,77","0,2959","33,03"
2019-02-03 06-PM,"3421,93","106,08","0,2989","33,09"
2019-02-03 05-PM,"3418,41","106,17","0,2993","33,01"
2019-02-03 04-PM,"3426,5","106,6","0,3004","33,36"
2019-02-03 03-PM,"3421,71","106,16","0,3004","33,16"
2019-02-03 02-PM,"3421,22","106,31","0,3004","33,44"
2019-02-03 01-PM,"3426,09","106,81","0,3018","33,51"
2019-02-03 12-PM,"3423,26","106,87","0,302","33,6"
2019-02-03 11-AM,"3421,24","106,55","0,3028","33,56"
2019-02-03 10-AM,"3424,23","106,96","0,3027","33,4"
2019-02-03 09-AM,"3416,98","106,87","0,302","33,24"
2019-02-03 08-AM,"3423,33","107,17","0,3025","33,37"
2019-02-03 07-AM,"3425,84","107,83","0,303","33,44"
2019-02-03 06-AM,"3434,29","107,92","0,3031","33,91"
2019-02-03 05-AM,"3440,07","108,46","0,3056","33,97"
2019-02-03 04-AM,"3443,4","108,54","0,3038","33,93"
2019-02-03 03-AM,3442,"108,56","0,3045","33,84"
2019-02-03 02-AM,"3441,63","108,41","0,3038","33,94"
2019-02-03 01-AM,"3453,43","108,69","0,3065","34,01"
2019-02-03 12-AM,"3458,4","109,04","0,3054","34,16"
2019-02-02 11-PM,"3462,82","109,24","0,3071","34,15"
2019-02-02 10-PM,"3436,21","106,69","0,303","32,9"
2019-02-02 09-PM,"3430,49","106,61","0,302","32,82"
2019-02-02 08-PM,"3430,93","106,37","0,3022","32,79"
2019-02-02 07-PM,"3435,81","106,77","0,3036","32,95"
2019-02-02 06-PM,"3431,65","106,62","0,3029","33,02"
2019-02-02 05-PM,"3430,36","106,63","0,3031","32,85"
2019-02-02 04-PM,"3428,36","106,58","0,3021","32,69"
2019-02-02 03-PM,"3426,54","106,37","0,3029","32,68"
2019-02-02 02-PM,3438,"106,78","0,304","32,76"
2019-02-02 01-PM,"3433,59","106,61","0,3054","32,7"
2019-02-02 12-PM,"3437,85","106,74","0,3051","32,81"
2019-02-02 11-AM,"3439,44","106,89","0,3053","32,99"
2019-02-02 10-AM,"3433,02","106,54","0,305","32,88"
2019-02-02 09-AM,"3431,35","106,5","0,305","32,79"
2019-02-02 08-AM,"3419,55","105,52","0,3029","32,3"
2019-02-02 07-AM,"3421,48","105,54","0,3031","32,52"
2019-02-02 06-AM,"3416,3","105,17","0,3022","32,25"
2019-02-02 05-AM,"3421,64","105,87","0,3025","32,37"
2019-02-02 04-AM,"3433,34","106,13","0,3052","32,64"
2019-02-02 03-AM,"3438,25","106,09","0,3058","32,78"
2019-02-02 02-AM,"3437,66","106,1","0,3043","32,84"
2019-02-02 01-AM,"3429,64","106,15","0,3042","32,53"
2019-02-02 12-AM,"3431,85","106,13","0,3043","32,52"
2019-02-01 11-PM,"3434,83","106,03","0,3044","32,28"
2019-02-01 10-PM,"3444,52","106,49","0,3047","32,66"
2019-02-01 09-PM,"3448,92","106,33","0,3051","33,21"
2019-02-01 08-PM,"3446,46","106,12","0,305","32,72"
2019-02-01 07-PM,"3441,86","105,73","0,3059","32,74"
2019-02-01 06-PM,3441,"105,92","0,3058","32,64"
2019-02-01 05-PM,"3431,06","105,43","0,305","32,26"
2019-02-01 04-PM,"3427,56","105,01","0,303","32,1"
2019-02-01 03-PM,3432,"105,68","0,3058","31,98"
2019-02-01 02-PM,"3432,82","106,06","0,3072","32,04"
2019-02-01 01-PM,3439,"106,31","0,3049","32,27"
2019-02-01 12-PM,"3427,42","105,76","0,3045","32,11"
2019-02-01 11-AM,"3419,75","105,7","0,3039","31,8"
2019-02-01 10-AM,"3404,99","104,69","0,3003","31,52"
2019-02-01 09-AM,"3394,81","104,46","0,3003","31,24"
2019-02-01 08-AM,"3396,59","104,52","0,2996","31,27"
2019-02-01 07-AM,"3377,1","103,28","0,297","30,7"
2019-02-01 06-AM,"3392,88","104,19","0,2991","30,9"
2019-02-01 05-AM,"3393,1","104,06","0,298","30,73"
2019-02-01 04-AM,"3388,19","103,8","0,2975","30,71"
2019-02-01 03-AM,"3394,09","104,1","0,2987","30,79"
2019-02-01 02-AM,"3389,56","103,8","0,2978","30,82"
2019-02-01 01-AM,"3387,2","103,35","0,2967","30,67"
2019-02-01 12-AM,"3412,14","105,28","0,3049","31,33"
2019-01-31 11-PM,"3413,11","105,81","0,3074","31,26"
2019-01-31 10-PM,"3419,77","106,15","0,3105","31,34"
2019-01-31 09-PM,"3417,23","105,85","0,3078","31,16"
2019-01-31 08-PM,"3425,61","106,14","0,3099","31,21"
2019-01-31 07-PM,"3411,82","105,77","0,307","31,16"
2019-01-31 06-PM,"3400,32","104,94","0,3056","30,92"
2019-01-31 05-PM,"3405,15","105,51","0,3057","31,08"
2019-01-31 04-PM,"3403,73","105,35","0,3058","31,05"
2019-01-31 03-PM,"3415,41","106,01","0,3077","31,24"
2019-01-31 02-PM,"3405,91","105,17","0,3045","30,98"
2019-01-31 01-PM,"3417,4","106,22","0,3078","31,13"
2019-01-31 12-PM,"3413,65","106,46","0,3083","31,14"
2019-01-31 11-AM,"3408,65","106,2","0,3035","31,21"
2019-01-31 10-AM,"3405,45","105,95","0,3032","30,98"
2019-01-31 09-AM,"3417,59","106,38","0,3087","31,15"
2019-01-31 08-AM,"3419,17","107,06","0,3149","31,25"
2019-01-31 07-AM,"3450,27","108,35","0,3229","31,78"
2019-01-31 06-AM,"3447,65","108,26","0,3217","31,87"
2019-01-31 05-AM,"3440,57","108,36","0,3217","31,84"
2019-01-31 04-AM,"3448,75","108,65","0,3244","31,71"
2019-01-31 03-AM,"3447,31","108,55","0,3233","31,79"
2019-01-31 02-AM,"3452,38","108,75","0,328","31,93"
2019-01-31 01-AM,"3454,64","109,09","0,3295","32,04"
2019-01-31 12-AM,"3461,88","109,51","0,3299","32,01"
2019-01-30 11-PM,"3437,35","107,6","0,3193","31,61"
2019-01-30 10-PM,3442,"107,6","0,316","31,63"
2019-01-30 09-PM,"3434,05","107,26","0,3169","31,31"
2019-01-30 08-PM,"3430,48","107,3","0,3165","31,32"
